ID,Email,Name,Rep_Or_Director,Status,Region,Team_Currency,Team,Country
8947,alekx@indeed.com,Brigenda Guzman,Rep,Active,The Americas,USD,Cherry,US
15431,tstepanovic@indeed.com,Lauren Stepanovic,Rep,Active,The Americas,USD,Strawberry,US
19342,tholder@indeed.com,Eli Holder,Rep,Active,The Americas,USD,Blueberry,US
28708,alametta@indeed.com,Chris Lametta,Rep,Active,The Americas,USD,Orange,US
30206,aberardino@indeed.com,Shola Berardino,Rep,Active,The Americas,USD,Apple,US
32636,khood@indeed.com,Benjamin Hood,Rep,Active,The Americas,USD,Pineapple,US
32881,kcamps@indeed.com,Andrew Camps,Rep,Active,The Americas,USD,Grape,US
5037,mcannon@indeed.com,Joris Cannon,Rep,Active,The Americas,USD,Cherry,US
6589,amartins@indeed.com,Roisin Martins,Rep,Active,The Americas,USD,Strawberry,US
9975,cmarino@indeed.com,Thomas Marino,Rep,Active,The Americas,USD,Blueberry,US
13743,mmcdermott@indeed.com,Julie McDermott,Rep,Active,The Americas,USD,Orange,US
30436,ckallergis@indeed.com,Alex Kallergis,Rep,Active,The Americas,USD,Apple,US
32143,courtneyregan@indeed.com,Lonnie Regan,Rep,Active,The Americas,USD,Pineapple,US
32465,sarsenault@indeed.com,Mark Arsenault,Rep,Active,The Americas,USD,Grape,US
32463,josslynl@indeed.com,Anitha Lopez,Rep,Active,The Americas,USD,Cherry,US
34177,michaelcrespo@indeed.com,Shin Crespo,Rep,Active,The Americas,USD,Strawberry,US
39026,ggaynor@indeed.com,Sarah Gaynor,Rep,Active,The Americas,USD,Blueberry,US
21237,adebellis@indeed.com,Karolina DeBellis,Rep,Active,The Americas,USD,Orange,US
23227,ronyg@indeed.com,Rutger Gonzalez,Rep,Active,The Americas,USD,Apple,US
29587,jnathanson@indeed.com,Levar Nathanson,Rep,Active,The Americas,USD,Pineapple,US
30438,abirch@indeed.com,Yusuf Birch,Rep,Active,The Americas,USD,Grape,US
30805,cgoodwin@indeed.com,Federico Goodwin,Rep,Active,The Americas,USD,Cherry,US
34268,etschneider@indeed.com,Peter Schneider,Rep,Active,The Americas,USD,Strawberry,US
34906,bmantil@indeed.com,Flora Mantil,Rep,Active,The Americas,USD,Blueberry,US
10073,lmayers@indeed.com,Marie Mayers,Rep,Active,The Americas,USD,Orange,US
12301,ravsingh@indeed.com,Brooktaye Singh,Rep,Active,The Americas,USD,Apple,US
15218,eburger@indeed.com,Peter Burger,Rep,Active,The Americas,USD,Pineapple,US
23226,jpantoja@indeed.com,Joanne Pantoja,Rep,Active,The Americas,USD,Grape,US
23244,aolea@indeed.com,Will Olea,Rep,Active,The Americas,USD,Cherry,US
24953,aferrigno@indeed.com, Ferrigno,Rep,Active,The Americas,USD,Strawberry,US
31833,richardw@indeed.com,Melvin Williams,Rep,Active,The Americas,USD,Blueberry,US
34432,tsanford@indeed.com,Elizabeth Sanford,Rep,Active,The Americas,USD,Orange,US
11417,mmarini@indeed.com,Tom Marini,Rep,Active,The Americas,USD,Apple,US
14898,rlouverture@indeed.com,Marta Louverture,Rep,Active,The Americas,USD,Pineapple,US
15240,bhandwerger@indeed.com,Koki Handwerger,Rep,Active,The Americas,USD,Grape,US
23315,codonnell@indeed.com,Alissa O'Donnell,Rep,Active,The Americas,USD,Cherry,US
24335,agrandinetti@indeed.com,Nathan Grandinetti,Rep,Active,The Americas,USD,Strawberry,US
29932,kstringer@indeed.com,Noemie Stringer,Rep,Active,The Americas,USD,Blueberry,US
30250,jjimenez@indeed.com,Manaka Jimenez,Rep,Active,The Americas,USD,Orange,US
33353,ssniffen@indeed.com,Ed Sniffen,Rep,Active,The Americas,USD,Apple,US
34511,scottdavis@indeed.com,Nick Davis,Rep,Active,The Americas,USD,Pineapple,US
8524,rmedico@indeed.com,Nicole Medico,Rep,Active,The Americas,USD,Grape,US
10673,cfenton@indeed.com,Thomas Fenton,Rep,Active,The Americas,USD,Cherry,US
17282,jdelia@indeed.com,Carl D'Elia,Rep,Active,The Americas,USD,Strawberry,US
17596,jmintz@indeed.com,Naoto Mintz,Rep,Active,The Americas,USD,Blueberry,US
17649,jaward@indeed.com,Azusa Ward,Rep,Active,The Americas,USD,Orange,US
23199,gfarrell@indeed.com,Jack Farrell,Rep,On Leave,The Americas,USD,Apple,US
23241,ryanmoran@indeed.com,Anthony Moran,Rep,Active,The Americas,USD,Pineapple,US
29934,ofraser@indeed.com,Alex Fraser,Rep,Active,The Americas,USD,Grape,US
32627,tylerc@indeed.com,Kenta Carvalho,Rep,Active,The Americas,USD,Cherry,US
3723,brittney@indeed.com,Mina Potter,Director,Active,The Americas,USD,Strawberry,US
4780,ksousa@indeed.com,Matt Sousa,Director,Active,The Americas,USD,Blueberry,US
5957,lyubov@indeed.com,Lukas D'Souza,Director,Active,The Americas,USD,Orange,US
590,mbuccino@indeed.com,Shannon Buccino,Director,Active,The Americas,USD,Apple,US
2131,kbentivegna@indeed.com, Bentivegna,Director,Active,The Americas,USD,Pineapple,US
5227,tmills@indeed.com,Dimani Mills,Director,Active,The Americas,USD,Grape,US
7068,ainzirillo@indeed.com,Alana Inzirillo,Director,Active,The Americas,USD,Cherry,US
39020,spollak@indeed.com,Tim Pollak,Director,Active,The Americas,USD,Strawberry,US
9078,mcerrachio@indeed.com,Sema Cerrachio,Rep,Active,The Americas,USD,Blueberry,US
21464,ebauer@indeed.com, Bauer,Rep,Active,The Americas,USD,Orange,US
23709,sarias@indeed.com,Luca Arias,Rep,Active,The Americas,USD,Apple,US
33668,christopherr@indeed.com,Mata Ramirez,Rep,Active,The Americas,USD,Pineapple,US
36240,jeavila@indeed.com,Vincent Avila,Rep,Active,The Americas,USD,Grape,US
39587,eboots@indeed.com,Yusuke Boots,Rep,Active,The Americas,USD,Cherry,US
39656,jgalante@indeed.com,Abdou Galante,Rep,Active,The Americas,USD,Strawberry,US
40185,jhopkins@indeed.com,Peter Hopkins,Rep,Active,The Americas,USD,Blueberry,US
18094,mcuscuna@indeed.com,Sabrina Cuscuna,Rep,Active,The Americas,USD,Orange,US
18428,ccordrey@indeed.com,Emma Cordrey,Rep,Active,The Americas,USD,Apple,US
26468,scristiano@indeed.com,Jeffrey Cristiano,Rep,Active,The Americas,USD,Pineapple,US
27904,afranco@indeed.com,Victoria Franco,Rep,Active,The Americas,USD,Grape,US
36323,rmelwani@indeed.com,Sahil Melwani,Rep,Active,The Americas,USD,Cherry,US
39018,cstenquist@indeed.com,Rithu Stenquist,Rep,Active,The Americas,USD,Strawberry,US
8374,helizabeth@indeed.com,Mike Howe,Rep,Active,The Americas,USD,Blueberry,US
30836,jabrily@indeed.com,Ann Young,Rep,Active,The Americas,USD,Orange,US
30876,chantesar@indeed.com,Aya Robinson,Rep,Active,The Americas,USD,Apple,US
30853,jgiraldo@indeed.com,Dalwinder Giraldo,Rep,Active,The Americas,USD,Pineapple,US
31274,mnorris@indeed.com,Nicole Norris,Rep,Active,The Americas,USD,Grape,US
31823,adarwish@indeed.com,Daniel Darwish,Rep,Active,The Americas,USD,Cherry,US
31818,tbattle@indeed.com,Arielle Battle,Rep,Active,The Americas,USD,Strawberry,US
38202,jprusaczyk@indeed.com,Melissa Prusaczyk,Rep,Active,The Americas,USD,Blueberry,US
10450,ppatel@indeed.com,Thomas Patel,Director,Active,The Americas,USD,Orange,US
11566,rspeer@indeed.com,Alexa Speer,Director,Active,The Americas,USD,Apple,US
11567,mtreanor@indeed.com,Moritz Treanor,Director,Active,The Americas,USD,Pineapple,US
32152,jbridgewater@indeed.com,Matthew Bridgewater,Director,Active,The Americas,USD,Grape,US
8086,jbomgaars@indeed.com,Lauren Bomgaars,Rep,Active,The Americas,USD,Cherry,US
15731,jriley@indeed.com,Andrew Riley,Rep,Active,The Americas,USD,Strawberry,US
18412,allenb@indeed.com,Anis Brown,Rep,Active,The Americas,USD,Blueberry,US
30937,ccomroe@indeed.com,Adrian Comroe,Rep,Active,The Americas,USD,Orange,US
34500,craigj@indeed.com,Aran Johnson,Rep,Active,The Americas,USD,Apple,US
39397,gzulkowski@indeed.com,Chelsea Zulkowski,Rep,Active,The Americas,USD,Pineapple,US
39530,pbenjamin@indeed.com,Hope Benjamin,Rep,Active,The Americas,USD,Grape,US
8227,hderenge@indeed.com,Niall Derenge,Rep,Active,The Americas,USD,Cherry,US
12990,dhughston@indeed.com, Hughston,Rep,Active,The Americas,USD,Strawberry,US
13770,bpickett@indeed.com,Gregory Pickett,Rep,On Leave,The Americas,USD,Blueberry,US
18936,cshort@indeed.com,Koko Short,Rep,Active,The Americas,USD,Orange,US
19348,alombardi@indeed.com,Laure Lombardi,Rep,Active,The Americas,USD,Apple,US
33453,dpayne@indeed.com,Bettina Payne,Rep,Active,The Americas,USD,Pineapple,US
19192,emilys@indeed.com,Sebastien Schmidt,Rep,Active,The Americas,USD,Grape,US
34535,iaraujo@indeed.com,CJ Araujo,Rep,Active,The Americas,USD,Cherry,US
34667,acarcich@indeed.com,Haruya Carcich,Rep,Active,The Americas,USD,Strawberry,US
35758,ralawami@indeed.com,Brian Alawami,Rep,Active,The Americas,USD,Blueberry,US
35876,jwaan@indeed.com,Calogero Waan,Rep,Active,The Americas,USD,Orange,US
39361,jobsgarten@indeed.com,Koki Obsgarten,Rep,Active,The Americas,USD,Apple,US
40001,lellis@indeed.com,Leon Ellis,Rep,Active,The Americas,USD,Pineapple,US
15734,tallison@indeed.com,Pieter Allison,Rep,Active,The Americas,USD,Grape,US
23657,heyob@indeed.com,Dani Eyob,Rep,Active,The Americas,USD,Cherry,US
34460,sann@indeed.com,Stephen Nguyen,Rep,Active,The Americas,USD,Strawberry,US
39396,emanzur@indeed.com,Bob Manzur,Rep,Active,The Americas,USD,Blueberry,US
39531,aharlow@indeed.com,Jared Harlow,Rep,Active,The Americas,USD,Orange,US
39998,ebarraza@indeed.com,Hiroto Barraza,Rep,Active,The Americas,USD,Apple,US
1191,cgiampaolo@indeed.com,Maureen Giampaolo,Director,Active,The Americas,USD,Pineapple,US
1222,kara@indeed.com,Ashley Gilson,Director,Active,The Americas,USD,Grape,US
4431,cdeangelo@indeed.com,Robert DeAngelo,Director,On Leave,The Americas,USD,Cherry,US
19558,damionr@indeed.com,TR Richardson,Director,Active,The Americas,USD,Strawberry,US
3075,bcarroll@indeed.com,Hammad Carroll,Rep,Active,The Americas,USD,Blueberry,US
4805,rsuydam@indeed.com,Darrik Suydam,Rep,Active,The Americas,USD,Orange,US
6061,arothstein@indeed.com,Yuya Rothstein,Rep,Active,The Americas,USD,Apple,US
11164,jglynn@indeed.com,Arielle Glynn,Rep,Active,The Americas,USD,Pineapple,US
12954,msauerstrom@indeed.com,Nicklas Sauerstrom,Rep,Active,The Americas,USD,Grape,US
18087,mrafter@indeed.com,Shota Rafter,Rep,Active,The Americas,USD,Cherry,US
34899,markdas@indeed.com,Joi Da,Rep,Active,The Americas,USD,Strawberry,US
38742,rfarulla@indeed.com,Amany Farulla,Rep,Active,The Americas,USD,Blueberry,US
952,jasonc@indeed.com,Hiroaki Comas,Rep,Active,The Americas,USD,Orange,US
12723,mperrottelli@indeed.com,Liz Perrottelli,Rep,Active,The Americas,USD,Apple,US
15433,echudzik@indeed.com,Manae Chudzik,Rep,Active,The Americas,USD,Pineapple,US
17742,aaldeen@indeed.com,Heather Aldeen,Rep,Active,The Americas,USD,Grape,US
20205,bcullinan@indeed.com,Lisa Cullinan,Rep,Active,The Americas,USD,Cherry,US
32083,jataviab@indeed.com,Joe Beck,Rep,Active,The Americas,USD,Strawberry,US
32190,lonnies@indeed.com,Jelle Smith,Rep,Active,The Americas,USD,Blueberry,US
34190,keithg@indeed.com,Paul Green,Rep,Active,The Americas,USD,Orange,US
34192,kplacencia@indeed.com,Yusuke Placencia,Rep,Active,The Americas,USD,Apple,US
3500,griffinc@indeed.com,Gabriella Carew,Rep,Active,The Americas,USD,Pineapple,US
4814,nfebrizio@indeed.com,Kimberly Febrizio,Rep,Active,The Americas,USD,Grape,US
4795,dennisr@indeed.com,Damion Robinson,Rep,Active,The Americas,USD,Cherry,US
13118,phalpin@indeed.com,Luis Halpin,Rep,Active,The Americas,USD,Strawberry,US
16990,ksalese@indeed.com,Brandon Salese,Rep,Active,The Americas,USD,Blueberry,US
17244,krodriguez@indeed.com,Gagandeep Rodriguez,Rep,Active,The Americas,USD,Orange,US
21251,ddemetriades@indeed.com,Joe Demetriades,Rep,Active,The Americas,USD,Apple,US
35502,cwetmore@indeed.com,Daniel Wetmore,Rep,Active,The Americas,USD,Pineapple,US
14509,smassenkeil@indeed.com,Darien Massenkeil,Rep,Active,The Americas,USD,Grape,US
15607,dblume@indeed.com,Joji Blume,Rep,Active,The Americas,USD,Cherry,US
15966,haneefa@indeed.com,Nicky Arbubakrr,Rep,Active,The Americas,USD,Strawberry,US
18367,odipiazza@indeed.com,Samantha DiPiazza,Rep,Active,The Americas,USD,Blueberry,US
18760,thealey@indeed.com,Hillary Healey,Rep,Active,The Americas,USD,Orange,US
18916,mjuntilla@indeed.com,Daiki Juntilla,Rep,Active,The Americas,USD,Apple,US
26921,yroth@indeed.com,James Roth,Rep,Active,The Americas,USD,Pineapple,US
34699,gmirza@indeed.com,Michael Mirza,Rep,Active,The Americas,USD,Grape,US
35555,ccastano@indeed.com,Yuika Castano,Rep,Active,The Americas,USD,Cherry,US
9518,choffman@indeed.com,Amy Hoffman,Rep,Active,The Americas,USD,Strawberry,US
15210,phake@indeed.com,Sonia Hake,Rep,Active,The Americas,USD,Blueberry,US
18144,nwest@indeed.com,Nathan West,Rep,Active,The Americas,USD,Orange,US
18396,hlucio@indeed.com,Suraj Lucio,Rep,Active,The Americas,USD,Apple,US
20980,ftanguileg@indeed.com,Griffin Tanguileg,Rep,Active,The Americas,USD,Pineapple,US
34176,jcammarata@indeed.com,Michael Cammarata,Rep,Active,The Americas,USD,Grape,US
34407,jgaudio@indeed.com,Scott Gaudio,Rep,Active,The Americas,USD,Cherry,US
35199,acoraci@indeed.com,Chelsea Coraci,Rep,Active,The Americas,USD,Strawberry,US
38558,cdeluca@indeed.com,Amorette DeLuca,Rep,Active,The Americas,USD,Blueberry,US
895,jacob@indeed.com,Ashley Kalmus,Director,Active,The Americas,USD,Orange,US
3071,cdavis@indeed.com,Sam Davis,Director,Active,The Americas,USD,Apple,US
3726,damien@indeed.com,William Nikolao,Director,Active,The Americas,USD,Pineapple,US
11398,efrench@indeed.com,Cheraze French,Director,Active,The Americas,USD,Grape,US
910,deep@indeed.com,Tami Gill,Director,Active,The Americas,USD,Cherry,US
1408,mpaldin@indeed.com,Eric Paldin,Director,Active,The Americas,USD,Strawberry,US
4375,jwhite@indeed.com,Daniela White,Director,Active,The Americas,USD,Blueberry,US
31234,sldunson@indeed.com,Alba Lee-Dunson,Director,Active,The Americas,USD,Orange,US
3904,crossi@indeed.com,Eric Rossi,Rep,On Leave,The Americas,USD,Apple,US
7070,kmastroni@indeed.com,Takako Mastroni,Rep,Active,The Americas,USD,Pineapple,US
9294,mlametta@indeed.com,Nicole Lametta,Rep,Active,The Americas,USD,Grape,US
14474,bsack@indeed.com,Karl Sack,Rep,Active,The Americas,USD,Cherry,US
17647,smark@indeed.com,Dylan Mark,Rep,Active,The Americas,USD,Strawberry,US
17697,fcamhi@indeed.com,Randy Camhi,Rep,Active,The Americas,USD,Blueberry,US
32622,nsardano@indeed.com,Andrew Sardano,Rep,Active,The Americas,USD,Orange,US
34173,apacelli@indeed.com,Senri Pacelli,Rep,Active,The Americas,USD,Apple,US
1544,emarcou@indeed.com,Christina Marcou,Rep,On Leave,The Americas,USD,Pineapple,US
10674,jweeks@indeed.com,Tomohiro Weeks,Rep,Active,The Americas,USD,Grape,US
11155,ddenitto@indeed.com,Yu DeNitto,Rep,Active,The Americas,USD,Cherry,US
17648,ehowell@indeed.com,Shingo Howell,Rep,Active,The Americas,USD,Strawberry,US
19180,nraptis@indeed.com,Victor Raptis,Rep,Active,The Americas,USD,Blueberry,US
19849,rturcotte@indeed.com,Lesly Turcotte,Rep,Active,The Americas,USD,Orange,US
30544,alane@indeed.com,Nick Lane,Rep,Active,The Americas,USD,Apple,US
34456,sfredo@indeed.com,Hirotaka Fredo,Rep,Active,The Americas,USD,Pineapple,US
34875,bbrasil@indeed.com,Raphael Brasil,Rep,Active,The Americas,USD,Grape,US
3111,jserokosz@indeed.com,Joey Serokosz,Rep,Active,The Americas,USD,Cherry,US
9296,amancusi@indeed.com,Gerardo Mancusi,Rep,Active,The Americas,USD,Strawberry,US
9399,jdejesus@indeed.com,Samantha DeJesus,Rep,Active,The Americas,USD,Blueberry,US
11159,mladka@indeed.com,Amy Ladka,Rep,Active,The Americas,USD,Orange,US
11158,jdangelo@indeed.com,Margaret D'Angelo,Rep,Active,The Americas,USD,Apple,US
16440,dkarp@indeed.com,Elizabeth Karp,Rep,Active,The Americas,USD,Pineapple,US
17836,cbabbage@indeed.com,Suguru Babbage,Rep,Active,The Americas,USD,Grape,US
20151,msabad@indeed.com,Angela Sabad,Rep,Active,The Americas,USD,Cherry,US
2235,efado@indeed.com,Claudia Fado,Rep,Active,The Americas,USD,Strawberry,US
2861,kennethg@indeed.com,Nobuaki Giraldo,Rep,Active,The Americas,USD,Blueberry,US
4068,jcurtis@indeed.com,Koki Curtis,Rep,Active,The Americas,USD,Orange,US
5421,rcoletti@indeed.com,Yuta Coletti,Rep,Active,The Americas,USD,Apple,US
14483,malee@indeed.com,Edouard Lee,Rep,Active,The Americas,USD,Pineapple,US
17541,dweeks@indeed.com,Clint Weeks,Rep,Active,The Americas,USD,Grape,US
17550,adzamko@indeed.com,Sean Dzamko,Rep,Active,The Americas,USD,Cherry,US
17537,blampron@indeed.com,Leslie Lampron,Rep,Active,The Americas,USD,Strawberry,US
34410,mkinsman@indeed.com,Alan Kinsman,Rep,Active,The Americas,USD,Blueberry,US
2468,kbodley@indeed.com,Diana Bodley,Rep,Active,The Americas,USD,Orange,US
3559,ajacobs@indeed.com,Patrick Jacobs,Rep,Active,The Americas,USD,Apple,US
6074,ryanm@indeed.com,Phourinn Murphy,Rep,Active,The Americas,USD,Pineapple,US
14473,jcolella@indeed.com,Shingo Colella,Rep,Active,The Americas,USD,Grape,US
15241,jangstadt@indeed.com,Darragh Angstadt,Rep,Active,The Americas,USD,Cherry,US
17060,jzandsberg@indeed.com,Matthew Zandsberg,Rep,Active,The Americas,USD,Strawberry,US
19547,krosa@indeed.com,Louis Rosa,Rep,Active,The Americas,USD,Blueberry,US
23293,toghogho@indeed.com,Joohee Oghogho,Rep,Active,The Americas,USD,Orange,US
36375,caelarb@indeed.com,Ryosuke Richardson-Breen,Rep,Active,The Americas,USD,Apple,US
47,santo@indeed.com,Tom Provenzano,Director,Active,The Americas,USD,Pineapple,US
187,jblum@indeed.com,Adam Blum,Director,Active,The Americas,USD,Grape,US
699,carolinea@indeed.com,Nao Agovino,Director,Active,The Americas,USD,Cherry,US
907,paulb@indeed.com,Jea Bogdanoff,Director,Active,The Americas,USD,Strawberry,US
1092,spropper@indeed.com,Kevin Propper,Director,Active,The Americas,USD,Blueberry,US
1145,skurlansky@indeed.com,Pablo Kurlansky,Director,Active,The Americas,USD,Orange,US
1963,dpacker@indeed.com,Gaurav Packer,Director,Active,The Americas,USD,Apple,US
33722,jenniferwang@indeed.com,Blayne Wang,Director,Active,The Americas,USD,Pineapple,US
102,acolonna@indeed.com,Angelique Colonna,Director,Active,The Americas,USD,Grape,US
237,emily@indeed.com,Takahiro Parmelee,Director,Active,The Americas,USD,Cherry,US
1216,markd@indeed.com,Minjuan DeMaio,Director,Active,The Americas,USD,Strawberry,US
5613,shannonm@indeed.com,Greig McKay,Director,Active,The Americas,USD,Blueberry,US
3207,afox@indeed.com,Chantell Fox,Director,Active,The Americas,USD,Orange,US
4245,lraiche@indeed.com,Briia Raiche,Director,Active,The Americas,USD,Apple,US
7259,ango@indeed.com,Saj Ngo,Director,Active,The Americas,USD,Pineapple,US
7389,machambers@indeed.com,Dorothee Chambers,Director,Active,The Americas,USD,Grape,US
8465,jpascarella@indeed.com,Adam Pascarella,Director,Active,The Americas,USD,Cherry,US
11557,spiro@indeed.com,Eadaoine Piro,Director,Active,The Americas,USD,Strawberry,US
17349,plabaugh@indeed.com,Dylan LaBaugh,Director,Active,The Americas,USD,Blueberry,US
38393,ghinton@indeed.com,Tess Hinton,Director,On Leave,The Americas,USD,Orange,US
2094,aemery@indeed.com,Caroline Stallworth,Rep,Active,The Americas,USD,Apple,US
15041,vburge@indeed.com,Gabriel Burge,Rep,Active,The Americas,USD,Pineapple,US
15655,kgasper@indeed.com,Michael Gasper,Rep,Active,The Americas,USD,Grape,US
18784,josephg@indeed.com,Vincenzo Gabriel,Rep,Active,The Americas,USD,Cherry,US
30214,apavlik@indeed.com,Michael Pavlik,Rep,Active,The Americas,USD,Strawberry,US
10351,cgrabner@indeed.com,Patrick Grabner,Rep,Active,The Americas,USD,Blueberry,US
19007,matthews@indeed.com,Daiki Schiller,Rep,Active,The Americas,USD,Orange,US
19656,sdonahue@indeed.com,David Donahue,Rep,Active,The Americas,USD,Apple,US
21305,aallen@indeed.com,Michael Allen,Rep,On Leave,The Americas,USD,Pineapple,US
23721,kmesser@indeed.com,Ashley Messer,Rep,Active,The Americas,USD,Grape,US
29093,amoses@indeed.com,Arjun Moses,Rep,Active,The Americas,USD,Cherry,US
3158,ejsheehan@indeed.com,Francesco Sheehan,Rep,Active,The Americas,USD,Strawberry,US
9542,damare@indeed.com,Sven Amare,Rep,Active,The Americas,USD,Blueberry,US
14426,krobert@indeed.com,Brett Robert,Rep,Active,The Americas,USD,Orange,US
17749,lscully@indeed.com,Kiran Scully,Rep,Active,The Americas,USD,Apple,US
27767,abang@indeed.com,Ryan Bang,Rep,Active,The Americas,USD,Pineapple,US
29652,chrisrogers@indeed.com,Alanna Rogers,Rep,Active,The Americas,USD,Grape,US
1084,adelucenay@indeed.com,James DeLucenay,Rep,Active,The Americas,USD,Cherry,US
3903,jhorton@indeed.com,Rachael Horton,Rep,Active,The Americas,USD,Strawberry,US
5268,vincentb@indeed.com,Colleen Baldino,Rep,Active,The Americas,USD,Blueberry,US
9926,cstec@indeed.com,Taylor Stec,Rep,Active,The Americas,USD,Orange,US
